meter_id,timestamp,voltage,current,active_power,total_energy
METER_022,2023-01-18 20:00:00,216.3,23.61,5.11,3556.02
METER_022,2023-01-18 21:00:00,218.17,36.9,8.05,3564.07
METER_022,2023-01-18 22:00:00,220.14,2.08,0.46,3564.53
METER_022,2023-01-18 23:00:00,222.0,1.88,0.42,3564.94
METER_022,2023-01-19 00:00:00,222.78,1.05,0.23,3565.18
METER_022,2023-01-19 01:00:00,217.22,2.68,0.58,3565.76
METER_022,2023-01-19 02:00:00,223.48,1.69,0.38,3566.14
METER_022,2023-01-19 03:00:00,219.17,3.25,0.71,3566.85
METER_022,2023-01-19 04:00:00,218.41,2.07,0.45,3567.3
METER_022,2023-01-19 05:00:00,224.63,2.05,0.46,3567.76
METER_022,2023-01-19 06:00:00,217.39,2.91,0.63,3568.39
METER_022,2023-01-19 07:00:00,221.74,2.85,0.63,3569.03
METER_022,2023-01-19 08:00:00,218.96,1.2,0.26,3569.29
METER_022,2023-01-19 09:00:00,221.3,17.77,3.93,3573.22
METER_022,2023-01-19 10:00:00,218.01,21.0,4.58,3577.8
METER_022,2023-01-19 11:00:00,224.37,24.49,5.49,3583.29
METER_022,2023-01-19 12:00:00,220.78,38.74,8.55,3591.85
METER_022,2023-01-19 13:00:00,221.23,29.13,6.44,3598.29
METER_022,2023-01-19 14:00:00,220.43,43.41,9.57,3607.86
METER_022,2023-01-19 15:00:00,219.03,39.37,8.62,3616.48
METER_022,2023-01-19 16:00:00,224.23,35.92,8.05,3624.54
METER_022,2023-01-19 17:00:00,215.6,15.56,3.36,3627.89
METER_022,2023-01-19 18:00:00,219.83,41.89,9.21,3637.1
METER_022,2023-01-19 19:00:00,215.89,44.04,9.51,3646.61
METER_022,2023-01-19 20:00:00,215.6,36.23,7.81,3654.42
METER_022,2023-01-19 21:00:00,222.42,21.77,4.84,3659.26
METER_022,2023-01-19 22:00:00,221.5,2.26,0.5,3659.76
METER_022,2023-01-19 23:00:00,222.29,3.17,0.7,3660.46
METER_022,2023-01-20 00:00:00,218.72,1.57,0.34,3660.81
METER_022,2023-01-20 01:00:00,221.82,2.29,0.51,3661.32
METER_022,2023-01-20 02:00:00,223.65,1.01,0.22,3661.54
METER_022,2023-01-20 03:00:00,220.85,1.11,0.25,3661.79
METER_022,2023-01-20 04:00:00,219.94,1.93,0.42,3662.21
METER_022,2023-01-20 05:00:00,223.32,1.57,0.35,3662.56
METER_022,2023-01-20 06:00:00,219.55,3.2,0.7,3663.27
METER_022,2023-01-20 07:00:00,220.17,1.91,0.42,3663.69
METER_022,2023-01-20 08:00:00,218.91,1.02,0.22,3663.91
METER_022,2023-01-20 09:00:00,221.01,23.79,5.26,3669.17
METER_022,2023-01-20 10:00:00,221.1,42.94,9.49,3678.66
METER_022,2023-01-20 11:00:00,224.01,33.54,7.51,3686.17
METER_022,2023-01-20 12:00:00,217.87,35.36,7.7,3693.88
METER_022,2023-01-20 13:00:00,218.76,17.96,3.93,3697.81
METER_022,2023-01-20 14:00:00,215.79,41.35,8.92,3706.73
METER_022,2023-01-20 15:00:00,224.73,27.03,6.08,3712.81
METER_022,2023-01-20 16:00:00,215.31,38.59,8.31,3721.11
METER_022,2023-01-20 17:00:00,224.52,42.77,9.6,3730.72
METER_022,2023-01-20 18:00:00,219.16,38.05,8.34,3739.06
METER_022,2023-01-20 19:00:00,216.59,35.37,7.66,3746.72
METER_022,2023-01-20 20:00:00,215.34,44.41,9.56,3756.28
METER_022,2023-01-20 21:00:00,218.73,30.92,6.76,3763.04
METER_022,2023-01-20 22:00:00,217.93,1.16,0.25,3763.3
METER_022,2023-01-20 23:00:00,215.5,3.3,0.71,3764.01
METER_022,2023-01-21 00:00:00,221.21,3.21,0.71,3764.72
METER_022,2023-01-21 01:00:00,223.9,1.55,0.35,3765.07
METER_022,2023-01-21 02:00:00,217.51,1.76,0.38,3765.45
METER_022,2023-01-21 03:00:00,217.7,2.57,0.56,3766.01
METER_022,2023-01-21 04:00:00,215.29,1.63,0.35,3766.36
METER_022,2023-01-21 05:00:00,218.3,2.33,0.51,3766.87
METER_022,2023-01-21 06:00:00,221.06,1.25,0.28,3767.14
METER_022,2023-01-21 07:00:00,215.19,2.28,0.49,3767.63
METER_022,2023-01-21 08:00:00,223.0,3.27,0.73,3768.36
METER_022,2023-01-21 09:00:00,215.36,29.23,6.29,3774.66
METER_022,2023-01-21 10:00:00,222.62,25.34,5.64,3780.3
METER_022,2023-01-21 11:00:00,223.14,26.4,5.89,3786.19
METER_022,2023-01-21 12:00:00,223.6,16.7,3.73,3789.92
METER_022,2023-01-21 13:00:00,217.24,17.08,3.71,3793.63
METER_022,2023-01-21 14:00:00,215.91,15.47,3.34,3796.98
METER_022,2023-01-21 15:00:00,223.21,43.67,9.75,3806.72
METER_022,2023-01-21 16:00:00,221.46,28.03,6.21,3812.93
METER_022,2023-01-21 17:00:00,224.84,13.92,3.13,3816.06
METER_022,2023-01-21 18:00:00,218.91,40.57,8.88,3824.94
METER_022,2023-01-21 19:00:00,219.31,29.44,6.46,3831.4
METER_022,2023-01-21 20:00:00,217.15,14.39,3.12,3834.52
METER_022,2023-01-21 21:00:00,222.68,22.33,4.97,3839.5
METER_022,2023-01-21 22:00:00,223.8,1.27,0.28,3839.78
METER_022,2023-01-21 23:00:00,215.67,1.02,0.22,3840.0
METER_022,2023-01-22 00:00:00,216.34,1.75,0.38,3840.38
METER_022,2023-01-22 01:00:00,223.17,2.52,0.56,3840.94
METER_022,2023-01-22 02:00:00,216.38,2.85,0.62,3841.56
METER_022,2023-01-22 03:00:00,221.07,1.87,0.41,3841.97
METER_022,2023-01-22 04:00:00,216.27,3.47,0.75,3842.72
METER_022,2023-01-22 05:00:00,218.28,3.46,0.76,3843.48
METER_022,2023-01-22 06:00:00,217.77,3.14,0.68,3844.16
METER_022,2023-01-22 07:00:00,223.38,2.42,0.54,3844.7
METER_022,2023-01-22 08:00:00,222.45,0.96,0.21,3844.92
METER_022,2023-01-22 09:00:00,224.62,17.54,3.94,3848.86
METER_022,2023-01-22 10:00:00,215.89,29.21,6.31,3855.16
METER_022,2023-01-22 11:00:00,222.55,20.8,4.63,3859.79
METER_022,2023-01-22 12:00:00,217.38,39.29,8.54,3868.33
METER_022,2023-01-22 13:00:00,216.51,44.99,9.74,3878.07
METER_022,2023-01-22 14:00:00,221.09,41.09,9.08,3887.16
METER_022,2023-01-22 15:00:00,221.55,43.14,9.56,3896.71
METER_022,2023-01-22 16:00:00,218.87,30.02,6.57,3903.28
METER_022,2023-01-22 17:00:00,215.08,30.47,6.55,3909.84
METER_022,2023-01-22 18:00:00,215.98,22.74,4.91,3914.75
METER_022,2023-01-22 19:00:00,222.79,25.39,5.66,3920.41
METER_022,2023-01-22 20:00:00,222.51,35.49,7.9,3928.3
METER_022,2023-01-22 21:00:00,221.98,43.74,9.71,3938.01
METER_022,2023-01-22 22:00:00,215.67,2.98,0.64,3938.65
METER_022,2023-01-22 23:00:00,221.49,2.56,0.57,3939.22
METER_022,2023-01-23 00:00:00,218.4,2.14,0.47,3939.69
METER_022,2023-01-23 01:00:00,220.27,2.87,0.63,3940.32
METER_022,2023-01-23 02:00:00,224.93,3.41,0.77,3941.09
METER_022,2023-01-23 03:00:00,223.13,3.22,0.72,3941.81
METER_022,2023-01-23 04:00:00,216.13,1.0,0.22,3942.02
METER_022,2023-01-23 05:00:00,216.27,1.62,0.35,3942.37
METER_022,2023-01-23 06:00:00,222.74,1.51,0.34,3942.71
METER_022,2023-01-23 07:00:00,222.1,1.73,0.38,3943.09
METER_022,2023-01-23 08:00:00,215.4,3.38,0.73,3943.82
METER_022,2023-01-23 09:00:00,216.26,15.01,3.25,3947.07
METER_022,2023-01-23 10:00:00,217.43,39.03,8.49,3955.56
METER_022,2023-01-23 11:00:00,221.15,18.82,4.16,3959.72
METER_022,2023-01-23 12:00:00,215.01,28.44,6.11,3965.83
METER_022,2023-01-23 13:00:00,224.13,25.52,5.72,3971.55
METER_022,2023-01-23 14:00:00,220.85,43.88,9.69,3981.24
METER_022,2023-01-23 15:00:00,217.03,43.34,9.41,3990.65
METER_022,2023-01-23 16:00:00,216.91,27.59,5.98,3996.63
METER_022,2023-01-23 17:00:00,223.67,24.38,5.45,4002.09
METER_022,2023-01-23 18:00:00,222.55,26.59,5.92,4008.0
METER_022,2023-01-23 19:00:00,215.38,38.88,8.37,4016.38
METER_022,2023-01-23 20:00:00,215.87,29.75,6.42,4022.8
METER_022,2023-01-23 21:00:00,215.48,38.86,8.37,4031.17
METER_022,2023-01-23 22:00:00,220.02,3.34,0.74,4031.91
METER_022,2023-01-23 23:00:00,221.51,3.34,0.74,4032.65
METER_022,2023-01-24 00:00:00,220.17,2.75,0.61,4033.26
METER_022,2023-01-24 01:00:00,217.92,1.13,0.25,4033.5
METER_022,2023-01-24 02:00:00,220.34,1.79,0.39,4033.9
METER_022,2023-01-24 03:00:00,222.86,2.65,0.59,4034.49
METER_022,2023-01-24 04:00:00,223.88,2.88,0.64,4035.13
METER_022,2023-01-24 05:00:00,217.88,3.26,0.71,4035.84
METER_022,2023-01-24 06:00:00,223.95,1.29,0.29,4036.13
METER_022,2023-01-24 07:00:00,219.26,3.45,0.76,4036.89
METER_022,2023-01-24 08:00:00,219.42,2.42,0.53,4037.42
METER_022,2023-01-24 09:00:00,220.16,20.54,4.52,4041.94
METER_022,2023-01-24 10:00:00,216.57,24.33,5.27,4047.21
METER_022,2023-01-24 11:00:00,219.48,14.66,3.22,4050.43
METER_022,2023-01-24 12:00:00,219.72,29.08,6.39,4056.82
METER_022,2023-01-24 13:00:00,221.64,19.39,4.3,4061.11
METER_022,2023-01-24 14:00:00,224.24,38.85,8.71,4069.83
METER_022,2023-01-24 15:00:00,221.47,19.6,4.34,4074.17
METER_022,2023-01-24 16:00:00,220.33,16.12,3.55,4077.72
METER_022,2023-01-24 17:00:00,217.93,20.16,4.39,4082.11
METER_022,2023-01-24 18:00:00,216.54,22.8,4.94,4087.05
METER_022,2023-01-24 19:00:00,225.0,16.61,3.74,4090.79
METER_022,2023-01-24 20:00:00,220.58,22.58,4.98,4095.77
METER_022,2023-01-24 21:00:00,216.89,45.75,9.92,4105.69
METER_022,2023-01-24 22:00:00,216.38,2.83,0.61,4106.3
METER_022,2023-01-24 23:00:00,221.86,2.42,0.54,4106.84
METER_022,2023-01-25 00:00:00,221.47,2.58,0.57,4107.41
METER_022,2023-01-25 01:00:00,219.21,1.43,0.31,4107.73
METER_022,2023-01-25 02:00:00,219.88,3.32,0.73,4108.46
METER_022,2023-01-25 03:00:00,221.06,1.3,0.29,4108.74
METER_022,2023-01-25 04:00:00,223.84,2.76,0.62,4109.36
METER_022,2023-01-25 05:00:00,218.8,3.52,0.77,4110.13
METER_022,2023-01-25 06:00:00,223.94,2.07,0.46,4110.59
METER_022,2023-01-25 07:00:00,224.54,1.1,0.25,4110.84
METER_022,2023-01-25 08:00:00,222.96,3.41,0.76,4111.6
METER_022,2023-01-25 09:00:00,224.45,30.13,6.76,4118.36
METER_022,2023-01-25 10:00:00,215.66,42.04,9.07,4127.43
METER_022,2023-01-25 11:00:00,221.82,44.7,9.92,4137.35
METER_022,2023-01-25 12:00:00,223.08,22.08,4.93,4142.27
METER_022,2023-01-25 13:00:00,216.73,14.65,3.18,4145.45
METER_022,2023-01-25 14:00:00,224.07,16.14,3.62,4149.06
METER_022,2023-01-25 15:00:00,219.44,18.52,4.06,4153.13
METER_022,2023-01-25 16:00:00,218.63,17.66,3.86,4156.99
METER_022,2023-01-25 17:00:00,219.67,15.94,3.5,4160.49
METER_022,2023-01-25 18:00:00,219.23,31.22,6.84,4167.33
METER_022,2023-01-25 19:00:00,222.81,37.53,8.36,4175.7
METER_022,2023-01-25 20:00:00,224.83,38.84,8.73,4184.43
METER_022,2023-01-25 21:00:00,224.3,32.34,7.25,4191.68
METER_022,2023-01-25 22:00:00,222.69,3.29,0.73,4192.42
METER_022,2023-01-25 23:00:00,220.89,3.26,0.72,4193.14
METER_022,2023-01-26 00:00:00,221.43,1.77,0.39,4193.53
METER_022,2023-01-26 01:00:00,224.5,3.3,0.74,4194.27
METER_022,2023-01-26 02:00:00,221.13,2.84,0.63,4194.9
METER_022,2023-01-26 03:00:00,219.83,2.07,0.46,4195.35
METER_022,2023-01-26 04:00:00,221.46,1.45,0.32,4195.67
METER_022,2023-01-26 05:00:00,218.53,2.5,0.55,4196.22
METER_022,2023-01-26 06:00:00,215.86,1.55,0.34,4196.56
METER_022,2023-01-26 07:00:00,221.43,1.85,0.41,4196.97
METER_022,2023-01-26 08:00:00,222.99,1.38,0.31,4197.27
METER_022,2023-01-26 09:00:00,216.82,33.53,7.27,4204.54
METER_022,2023-01-26 10:00:00,218.98,13.9,3.04,4207.59
METER_022,2023-01-26 11:00:00,217.95,44.56,9.71,4217.3
METER_022,2023-01-26 12:00:00,218.3,28.26,6.17,4223.47
METER_022,2023-01-26 13:00:00,221.54,43.36,9.61,4233.07
METER_022,2023-01-26 14:00:00,217.27,30.2,6.56,4239.64
METER_022,2023-01-26 15:00:00,215.0,25.01,5.38,4245.01
METER_022,2023-01-26 16:00:00,215.83,27.59,5.95,4250.97
METER_022,2023-01-26 17:00:00,221.33,29.6,6.55,4257.52
METER_022,2023-01-26 18:00:00,221.82,24.19,5.37,4262.89
METER_022,2023-01-26 19:00:00,221.11,44.08,9.75,4272.63
METER_022,2023-01-26 20:00:00,222.45,20.05,4.46,4277.09
METER_022,2023-01-26 21:00:00,216.72,35.94,7.79,4284.88
METER_022,2023-01-26 22:00:00,222.71,2.08,0.46,4285.34
METER_022,2023-01-26 23:00:00,223.77,1.46,0.33,4285.67
METER_022,2023-01-27 00:00:00,220.18,3.27,0.72,4286.39
METER_022,2023-01-27 01:00:00,222.63,2.89,0.64,4287.03
METER_022,2023-01-27 02:00:00,223.46,2.73,0.61,4287.65
METER_022,2023-01-27 03:00:00,224.59,3.01,0.68,4288.32
METER_022,2023-01-27 04:00:00,219.14,1.33,0.29,4288.61
METER_022,2023-01-27 05:00:00,220.68,1.79,0.4,4289.01
METER_022,2023-01-27 06:00:00,217.94,1.77,0.39,4289.4
METER_022,2023-01-27 07:00:00,219.47,3.19,0.7,4290.1
METER_022,2023-01-27 08:00:00,219.67,1.82,0.4,4290.5
METER_022,2023-01-27 09:00:00,216.16,40.52,8.76,4299.25
METER_022,2023-01-27 10:00:00,220.64,41.84,9.23,4308.49
METER_022,2023-01-27 11:00:00,217.72,35.87,7.81,4316.29
METER_022,2023-01-27 12:00:00,220.53,23.31,5.14,4321.44
METER_022,2023-01-27 13:00:00,215.4,24.81,5.34,4326.78
METER_022,2023-01-27 14:00:00,218.19,39.0,8.51,4335.29
METER_022,2023-01-27 15:00:00,218.0,28.65,6.25,4341.53
METER_022,2023-01-27 16:00:00,216.36,20.27,4.39,4345.92
METER_022,2023-01-27 17:00:00,216.41,40.84,8.84,4354.76
METER_022,2023-01-27 18:00:00,215.97,19.51,4.21,4358.97
METER_022,2023-01-27 19:00:00,224.68,18.09,4.07,4363.03
METER_022,2023-01-27 20:00:00,215.4,18.73,4.03,4367.07
METER_022,2023-01-27 21:00:00,222.44,17.3,3.85,4370.92
METER_022,2023-01-27 22:00:00,216.96,1.51,0.33,4371.25
METER_022,2023-01-27 23:00:00,224.5,2.06,0.46,4371.71
METER_022,2023-01-28 00:00:00,222.52,1.92,0.43,4372.14
METER_022,2023-01-28 01:00:00,220.24,2.36,0.52,4372.66
METER_022,2023-01-28 02:00:00,222.31,1.87,0.42,4373.07
METER_022,2023-01-28 03:00:00,215.44,2.49,0.54,4373.61
METER_022,2023-01-28 04:00:00,215.51,2.43,0.52,4374.13
METER_022,2023-01-28 05:00:00,224.86,1.74,0.39,4374.52
METER_022,2023-01-28 06:00:00,215.63,1.37,0.3,4374.82
METER_022,2023-01-28 07:00:00,216.91,2.31,0.5,4375.32
METER_022,2023-01-28 08:00:00,224.79,1.41,0.32,4375.63
METER_022,2023-01-28 09:00:00,219.25,32.64,7.16,4382.79
METER_022,2023-01-28 10:00:00,222.53,14.49,3.22,4386.02
METER_022,2023-01-28 11:00:00,218.07,24.05,5.24,4391.26
METER_022,2023-01-28 12:00:00,223.7,28.14,6.29,4397.55
METER_022,2023-01-28 13:00:00,215.72,25.31,5.46,4403.01
METER_022,2023-01-28 14:00:00,217.01,15.8,3.43,4406.44
METER_022,2023-01-28 15:00:00,217.28,45.41,9.87,4416.31
METER_022,2023-01-28 16:00:00,216.7,33.97,7.36,4423.67
METER_022,2023-01-28 17:00:00,216.75,44.56,9.66,4433.33
METER_022,2023-01-28 18:00:00,219.37,16.04,3.52,4436.85
METER_022,2023-01-28 19:00:00,222.39,16.48,3.67,4440.51
METER_022,2023-01-28 20:00:00,221.28,20.5,4.54,4445.05
METER_022,2023-01-28 21:00:00,217.01,13.83,3.0,4448.05
METER_022,2023-01-28 22:00:00,218.33,3.15,0.69,4448.74
METER_022,2023-01-28 23:00:00,224.14,3.0,0.67,4449.41
METER_022,2023-01-29 00:00:00,218.03,1.25,0.27,4449.68
METER_022,2023-01-29 01:00:00,223.18,2.88,0.64,4450.33
METER_022,2023-01-29 02:00:00,223.22,2.09,0.47,4450.79
METER_022,2023-01-29 03:00:00,217.39,1.67,0.36,4451.16
METER_022,2023-01-29 04:00:00,222.2,1.06,0.23,4451.39
METER_022,2023-01-29 05:00:00,224.88,1.37,0.31,4451.7
METER_022,2023-01-29 06:00:00,223.31,1.46,0.33,4452.03
METER_022,2023-01-29 07:00:00,218.2,1.6,0.35,4452.37
METER_022,2023-01-29 08:00:00,219.94,3.24,0.71,4453.09
METER_022,2023-01-29 09:00:00,224.41,14.34,3.22,4456.3
METER_022,2023-01-29 10:00:00,218.97,17.18,3.76,4460.07
METER_022,2023-01-29 11:00:00,224.62,43.34,9.74,4469.8
METER_022,2023-01-29 12:00:00,221.94,22.17,4.92,4474.72
METER_022,2023-01-29 13:00:00,224.03,35.09,7.86,4482.58
METER_022,2023-01-29 14:00:00,216.6,19.09,4.14,4486.72
METER_022,2023-01-29 15:00:00,221.59,36.72,8.14,4494.85
METER_022,2023-01-29 16:00:00,220.93,16.6,3.67,4498.52
METER_022,2023-01-29 17:00:00,223.75,33.89,7.58,4506.1
METER_022,2023-01-29 18:00:00,224.13,26.58,5.96,4512.06
METER_022,2023-01-29 19:00:00,215.76,26.96,5.82,4517.88
METER_022,2023-01-29 20:00:00,220.82,14.9,3.29,4521.17
METER_022,2023-01-29 21:00:00,224.78,32.93,7.4,4528.57
METER_022,2023-01-29 22:00:00,215.42,1.55,0.33,4528.9
METER_022,2023-01-29 23:00:00,217.37,1.48,0.32,4529.22
METER_022,2023-01-30 00:00:00,222.82,0.93,0.21,4529.43
METER_022,2023-01-30 01:00:00,217.97,2.79,0.61,4530.04
METER_022,2023-01-30 02:00:00,219.24,3.33,0.73,4530.77
METER_022,2023-01-30 03:00:00,215.32,1.79,0.39,4531.16
METER_022,2023-01-30 04:00:00,221.32,2.57,0.57,4531.73
METER_022,2023-01-30 05:00:00,220.75,1.3,0.29,4532.01
METER_022,2023-01-30 06:00:00,220.87,1.17,0.26,4532.27
METER_022,2023-01-30 07:00:00,216.99,3.52,0.76,4533.03
METER_022,2023-01-30 08:00:00,217.37,3.37,0.73,4533.76
METER_022,2023-01-30 09:00:00,222.69,22.58,5.03,4538.79
METER_022,2023-01-30 10:00:00,222.52,26.62,5.92,4544.72
METER_022,2023-01-30 11:00:00,219.42,34.57,7.58,4552.3
METER_022,2023-01-30 12:00:00,220.48,37.26,8.22,4560.52
METER_022,2023-01-30 13:00:00,224.78,22.46,5.05,4565.57
METER_022,2023-01-30 14:00:00,221.41,42.34,9.37,4574.94
METER_022,2023-01-30 15:00:00,221.0,37.1,8.2,4583.14
METER_022,2023-01-30 16:00:00,221.17,27.13,6.0,4589.14
METER_022,2023-01-30 17:00:00,224.3,35.86,8.04,4597.18
METER_022,2023-01-30 18:00:00,221.58,43.34,9.6,4606.79
METER_022,2023-01-30 19:00:00,221.77,39.36,8.73,4615.52
METER_022,2023-01-30 20:00:00,217.54,28.33,6.16,4621.68
METER_022,2023-01-30 21:00:00,218.57,33.61,7.35,4629.03
METER_022,2023-01-30 22:00:00,219.62,2.93,0.64,4629.67
METER_022,2023-01-30 23:00:00,221.03,0.98,0.22,4629.89
METER_023,2023-01-01 00:00:00,222.24,3.55,0.79,3767.18
METER_023,2023-01-01 01:00:00,218.9,3.37,0.74,3767.92
METER_023,2023-01-01 02:00:00,215.51,2.37,0.51,3768.43
METER_023,2023-01-01 03:00:00,222.84,2.98,0.66,3769.09
METER_023,2023-01-01 04:00:00,224.04,1.07,0.24,3769.33
METER_023,2023-01-01 05:00:00,217.7,1.08,0.24,3769.57
METER_023,2023-01-01 06:00:00,222.95,1.29,0.29,3769.86
METER_023,2023-01-01 07:00:00,224.77,1.81,0.41,3770.26
METER_023,2023-01-01 08:00:00,222.32,1.44,0.32,3770.58
METER_023,2023-01-01 09:00:00,224.27,32.43,7.27,3777.86
METER_023,2023-01-01 10:00:00,216.24,15.74,3.4,3781.26
METER_023,2023-01-01 11:00:00,221.71,37.73,8.36,3789.63
METER_023,2023-01-01 12:00:00,220.23,33.71,7.42,3797.05
METER_023,2023-01-01 13:00:00,224.09,19.48,4.37,3801.42
METER_023,2023-01-01 14:00:00,223.03,21.3,4.75,3806.17
METER_023,2023-01-01 15:00:00,222.11,19.14,4.25,3810.42
METER_023,2023-01-01 16:00:00,221.79,33.65,7.46,3817.88
METER_023,2023-01-01 17:00:00,221.08,36.08,7.98,3825.86
METER_023,2023-01-01 18:00:00,218.81,37.66,8.24,3834.1
METER_023,2023-01-01 19:00:00,216.93,39.19,8.5,3842.6
METER_023,2023-01-01 20:00:00,217.18,29.68,6.45,3849.05
METER_023,2023-01-01 21:00:00,220.12,29.2,6.43,3855.47
METER_023,2023-01-01 22:00:00,221.27,1.83,0.4,3855.88
METER_023,2023-01-01 23:00:00,224.55,2.87,0.64,3856.52
METER_023,2023-01-02 00:00:00,216.56,2.55,0.55,3857.07
METER_023,2023-01-02 01:00:00,221.37,2.75,0.61,3857.68
METER_023,2023-01-02 02:00:00,222.82,1.06,0.24,3857.92
METER_023,2023-01-02 03:00:00,216.91,2.82,0.61,3858.53
METER_023,2023-01-02 04:00:00,220.75,2.28,0.5,3859.03
METER_023,2023-01-02 05:00:00,224.73,1.06,0.24,3859.27
METER_023,2023-01-02 06:00:00,221.56,2.48,0.55,3859.82
METER_023,2023-01-02 07:00:00,219.1,1.45,0.32,3860.14
METER_023,2023-01-02 08:00:00,220.08,3.08,0.68,3860.82
METER_023,2023-01-02 09:00:00,215.51,24.47,5.27,3866.09
METER_023,2023-01-02 10:00:00,219.76,42.25,9.29,3875.38
METER_023,2023-01-02 11:00:00,220.73,31.11,6.87,3882.24
METER_023,2023-01-02 12:00:00,222.18,14.56,3.24,3885.48
METER_023,2023-01-02 13:00:00,216.79,23.12,5.01,3890.49
METER_023,2023-01-02 14:00:00,218.5,31.04,6.78,3897.27
METER_023,2023-01-02 15:00:00,216.47,35.18,7.61,3904.89
METER_023,2023-01-02 16:00:00,215.88,32.54,7.03,3911.91
METER_023,2023-01-02 17:00:00,221.05,43.68,9.65,3921.57
METER_023,2023-01-02 18:00:00,220.78,27.21,6.01,3927.57
METER_023,2023-01-02 19:00:00,216.86,14.46,3.14,3930.71
METER_023,2023-01-02 20:00:00,224.41,37.12,8.33,3939.04
METER_023,2023-01-02 21:00:00,224.8,17.48,3.93,3942.97
METER_023,2023-01-02 22:00:00,216.95,2.61,0.57,3943.54
METER_023,2023-01-02 23:00:00,224.04,2.96,0.66,3944.2
METER_023,2023-01-03 00:00:00,215.69,2.97,0.64,3944.84
METER_023,2023-01-03 01:00:00,221.36,2.59,0.57,3945.41
METER_023,2023-01-03 02:00:00,223.97,1.79,0.4,3945.81
METER_023,2023-01-03 03:00:00,220.55,1.13,0.25,3946.06
METER_023,2023-01-03 04:00:00,215.52,2.21,0.48,3946.54
METER_023,2023-01-03 05:00:00,220.9,1.18,0.26,3946.8
METER_023,2023-01-03 06:00:00,217.77,1.21,0.26,3947.06
METER_023,2023-01-03 07:00:00,216.79,2.34,0.51,3947.57
METER_023,2023-01-03 08:00:00,223.77,3.03,0.68,3948.25
METER_023,2023-01-03 09:00:00,220.34,17.63,3.89,3952.13
METER_023,2023-01-03 10:00:00,223.39,24.66,5.51,3957.64
METER_023,2023-01-03 11:00:00,218.78,14.54,3.18,3960.82
METER_023,2023-01-03 12:00:00,218.47,18.63,4.07,3964.89
METER_023,2023-01-03 13:00:00,222.4,22.14,4.92,3969.82
METER_023,2023-01-03 14:00:00,221.73,16.5,3.66,3973.48
METER_023,2023-01-03 15:00:00,217.51,34.63,7.53,3981.01
METER_023,2023-01-03 16:00:00,216.63,45.65,9.89,3990.9
METER_023,2023-01-03 17:00:00,223.22,32.43,7.24,3998.14
METER_023,2023-01-03 18:00:00,220.85,37.13,8.2,4006.34
METER_023,2023-01-03 19:00:00,219.77,21.73,4.78,4011.12
METER_023,2023-01-03 20:00:00,222.44,18.11,4.03,4015.14
METER_023,2023-01-03 21:00:00,217.26,14.25,3.1,4018.24
METER_023,2023-01-03 22:00:00,217.12,1.7,0.37,4018.61
METER_023,2023-01-03 23:00:00,221.16,3.15,0.7,4019.31
METER_023,2023-01-04 00:00:00,215.52,1.82,0.39,4019.7
METER_023,2023-01-04 01:00:00,218.89,3.18,0.7,4020.39
METER_023,2023-01-04 02:00:00,224.27,2.46,0.55,4020.95
METER_023,2023-01-04 03:00:00,216.53,3.45,0.75,4021.69
METER_023,2023-01-04 04:00:00,219.74,2.75,0.61,4022.3
METER_023,2023-01-04 05:00:00,215.93,1.95,0.42,4022.72
METER_023,2023-01-04 06:00:00,220.78,3.62,0.8,4023.52
METER_023,2023-01-04 07:00:00,221.25,2.4,0.53,4024.05
METER_023,2023-01-04 08:00:00,220.17,3.12,0.69,4024.74
METER_023,2023-01-04 09:00:00,217.26,22.55,4.9,4029.64
METER_023,2023-01-04 10:00:00,218.88,26.53,5.81,4035.44
METER_023,2023-01-04 11:00:00,217.67,39.49,8.59,4044.04
METER_023,2023-01-04 12:00:00,218.59,22.23,4.86,4048.9
METER_023,2023-01-04 13:00:00,217.06,44.07,9.57,4058.46
METER_023,2023-01-04 14:00:00,220.87,41.76,9.22,4067.69
METER_023,2023-01-04 15:00:00,216.08,43.17,9.33,4077.02
METER_023,2023-01-04 16:00:00,217.06,26.98,5.86,4082.87
METER_023,2023-01-04 17:00:00,220.81,17.11,3.78,4086.65
METER_023,2023-01-04 18:00:00,224.82,36.68,8.25,4094.9
METER_023,2023-01-04 19:00:00,218.85,39.47,8.64,4103.54
METER_023,2023-01-04 20:00:00,222.63,39.06,8.7,4112.23
METER_023,2023-01-04 21:00:00,215.29,15.36,3.31,4115.54
METER_023,2023-01-04 22:00:00,216.34,3.67,0.79,4116.33
METER_023,2023-01-04 23:00:00,217.36,2.44,0.53,4116.87
METER_023,2023-01-05 00:00:00,217.25,2.84,0.62,4117.48
METER_023,2023-01-05 01:00:00,223.52,2.32,0.52,4118.0
METER_023,2023-01-05 02:00:00,216.22,3.35,0.72,4118.72
METER_023,2023-01-05 03:00:00,220.34,3.48,0.77,4119.49
METER_023,2023-01-05 04:00:00,221.05,3.37,0.75,4120.24
METER_023,2023-01-05 05:00:00,215.92,2.44,0.53,4120.76
METER_023,2023-01-05 06:00:00,224.3,2.02,0.45,4121.21
METER_023,2023-01-05 07:00:00,220.94,2.44,0.54,4121.75
METER_023,2023-01-05 08:00:00,216.74,1.14,0.25,4122.0
METER_023,2023-01-05 09:00:00,223.81,39.06,8.74,4130.75
METER_023,2023-01-05 10:00:00,217.0,28.29,6.14,4136.88
